1285, 34696
1286, 35257
1287, 33667
1288, 33052
1289, 32791
1290, 33188
1291, 33939
1292, 33816
1293, 33817
1294, 34059
1295, 34726
1296, 34179
1297, 34521
1298, 35108
1299, 33816
1300, 33814
1301, 33690
1302, 33814
1303, 34597
1304, 34804
1305, 35178
1306, 35087
1307, 35988
1308, 36230
1309, 36527
1310, 36140
1311, 35282
1312, 35099
1313, 34819
1314, 34916
1315, 35546
1316, 35369
1317, 35005
1318, 34616
1319, 35277
1320, 34734
1321, 35380
1322, 35368
1323, 35187
1324, 35545
1325, 34507
1326, 34814
1327, 33929
1328, 33928
1329, 33682
1330, 33683
1331, 33935
1332, 33935
1333, 33810
1334, 33811
1335, 34056
1336, 34056
1337, 33030
1338, 32656
1339, 32649
1340, 35361
1341, 35360
1342, 34906
1343, 35271
1344, 35094
1345, 35002
1346, 35447
1347, 35538
1348, 35539
1349, 34395
1350, 33436
1351, 33438
1352, 33692
1353, 33163
1354, 33667
1355, 34394
1356, 34393
1357, 34164
1358, 34048
1359, 36363
1360, 34511
1361, 34286
1362, 34170
1363, 36512
1364, 34049
1365, 34168
1366, 33930
1367, 34052
1368, 36515
1369, 33932
1370, 33935
1371, 34055
1372, 33807
1373, 36211
1374, 35103
1375, 35549
1376, 35549
1377, 34057
1378, 36443
1379, 35713
1380, 35796
1381, 35887
1382, 35968
1383, 35882
1384, 35800
1385, 33563
1386, 33690
1387, 33689
1388, 33433
1389, 35482
1390, 35394
1391, 33817
1392, 33944
1393, 34300
1394, 35569
1395, 33692
1396, 34606
1397, 34163
1398, 34906
1399, 35556
1400, 35209
1401, 35545
1402, 35367
1403, 35277
1404, 35001
1405, 35721
1406, 35029
1407, 33555
1408, 33803
1409, 33812
1410, 33697
1411, 33824
1412, 34189
1413, 34940
1414, 33710
1415, 35402
1416, 35399
1417, 35257
1418, 34491
1419, 34997
1420, 35390
1421, 35813
1422, 35717
1423, 35542
1424, 35365
1425, 35183
1426, 35720
1427, 35214
1428, 33803
1429, 33554
1430, 33687
1431, 33300
1432, 35398
1433, 35038
1434, 35652
1435, 35979
1436, 35716
1437, 35542
1438, 35365
1439, 35804
1440, 35394
1441, 35217
1442, 35126
1443, 35257
1444, 35088
1445, 34490
1446, 33543
1447, 33553
1448, 35273
1449, 33310
1450, 34195
1451, 33307
1452, 33576
1453, 19177
1454, 19836
1455, 20894
1456, 21955
1457, 21831
1458, 21580
1459, 20921
1460, 20921
1461, 20796
1462, 20796
1463, 20312
1464, 19767
1465, 20202
1466, 20674
1467, 20921
1468, 20794
1469, 20919
1470, 20794
1471, 19177
1472, 19942
1473, 18831
1474, 19276
1475, 18622
1476, 18293
1477, 17700
1478, 18381
1479, 19567
1480, 19862
1481, 19965
1482, 19565
1483, 19201
1484, 19289
1485, 20188
1486, 19657
1487, 19378
1488, 19483
1489, 19044
1490, 19021
1491, 19196
1492, 19024
1493, 20302
1494, 19856
1495, 20911
1496, 20785
1497, 20785
1498, 20911
1499, 20792
1500, 20915
1501, 20914
1502, 20792
1503, 20793
1504, 20666
1505, 21677
1506, 22078
1507, 22071
1508, 19013
1509, 19014
1510, 19654
1511, 19959
1512, 19853
1513, 19467
1514, 18924
1515, 18842
1516, 18843
1517, 20300
1518, 21312
1519, 21181
1520, 21051
1521, 21026
1522, 21681
1523, 20299
1524, 20536
1525, 20535
1526, 20182
1527, 20544
1528, 20543
1529, 20423
1530, 20666
1531, 20666
1532, 20660
1533, 20539
1534, 20788
1535, 20786
1536, 20544
1537, 20912
1538, 20666
1539, 20666
1540, 20912
1541, 19663
1542, 20428
1543, 19204
1544, 19027
1545, 20668
1546, 20545
1547, 17607
1548, 18678
1549, 17472
1550, 17285
1551, 18521
1552, 18598
1553, 21180
1554, 21049
1555, 21049
1556, 21308
1557, 19225
1558, 19136
1559, 20802
1560, 20922
1561, 20556
1562, 19135
1563, 20921
1564, 20534
1565, 20065
1566, 19650
1567, 19212
1568, 19400
1569, 19021
1570, 19024
1571, 19196
1572, 19375
1573, 18941
1574, 19681
1575, 21040
1576, 20783
1577, 20918
1578, 21046
1579, 20931
1580, 21058
1581, 20561
1582, 20101
1583, 21070
1584, 20333
1585, 19319
1586, 20055
1587, 19266
1588, 19369
1589, 18865
1590, 19221
1591, 18848
1592, 18851
1593, 19018
1594, 19282
1595, 18855
1596, 19496
1597, 21298
1598, 21029
1599, 21560
1600, 19889
1601, 19318
1602, 18532
1603, 18958
1604, 18766
1605, 18847
1606, 19017
1607, 18686
1608, 19225
1609, 19408
1610, 19592
1611, 19266
1612, 19368
1613, 20055
1614, 21027
1615, 21423
1616, 19192
1617, 21443
1618, 20450
1619, 21310
1620, 21064
